230.61 / 878.07
95.08 - 150.1
628.98 - 1.13
492.4 + 977.4
324.98 - 930.81
793.69 - 619.77
632.31 + 418.27
779.31 - 153.49
691.76 + 93.72
303.45 + 156.04
854.58 + 664.37
85.65 + 73.5
49.27 / 677.53
941.96 + 538.99
912.64 / 389.25
700.97 + 857.5
7.38 / 956.92
360.64 / 267.46
13.86 - 355.29
63.5 + 766.55
813.7 - 790.69
349.83 / 226.67
239.3 / 351.49
389.67 / 660.49
150.57 + 820.87
211.53 + 980.79
340.83 / 431.09
952.36 - 841.04
584.0 + 153.79
644.06 - 810.15
941.71 / 255.38
547.39 / 395.06
355.9 / 381.74
547.39 - 325.86
348.07 / 278.89
233.57 - 577.75
166.26 - 284.01
253.74 + 717.01
64.89 - 786.78
377.74 + 472.31
157.75 - 942.95
681.32 + 995.94
435.3 / 911.57
208.61 + 562.22
259.98 / 879.52
327.85 / 970.83
400.18 / 222.35
49.7 + 774.59
908.12 + 729.38
855.07 - 131.49
483.97 + 902.03
176.46 / 327.22
624.56 + 779.62
828.73 / 872.77
893.84 - 977.62
81.05 - 816.01
219.22 - 105.68
862.13 + 431.14
776.52 + 852.22
245.27 + 271.04
723.33 / 342.2
166.12 - 680.31
583.88 - 734.67
730.89 - 852.26
969.01 / 263.1
971.25 / 332.14
661.76 - 184.15
190.17 + 772.82
1.55 + 745.89
583.18 + 500.99
435.16 / 228.83
866.9 + 945.39
450.62 / 410.67
423.15 / 403.41
70.2 - 239.6
49.78 / 620.61
409.58 + 804.78
484.64 - 871.39
538.96 / 934.25
298.38 / 253.53
214.27 / 386.5
151.2 - 738.17
202.16 + 981.11
321.95 / 891.22
549.29 / 25.22
568.12 / 585.3
899.85 + 844.82
458.43 / 573.25
820.25 + 863.06
18.47 - 354.38
311.33 - 309.68
980.59 + 656.29
870.12 / 902.22
825.61 / 407.45
415.72 + 11.19
514.52 - 359.21
756.49 + 277.49
243.58 / 237.83
476.88 - 923.73
873.51 + 120.1
569.59 - 520.53
281.98 - 746.93
366.04 + 789.79
74.43 + 30.55
956.35 + 606.2
425.51 - 23.27
8.3 / 239.12
559.16 / 170.46
129.38 + 635.81
273.97 + 256.24
190.71 + 229.08
92.98 - 664.45
830.48 / 151.79
499.57 + 684.98
538.17 - 985.83
294.44 + 137.13
145.44 + 315.37
642.75 - 269.2
990.69 / 40.34
828.13 - 593.08
884.67 - 893.17
574.16 + 526.53
944.33 - 172.64
875.78 + 288.74
746.27 - 610.26
675.32 / 32.96
468.73 - 914.34
932.29 + 567.15
497.16 - 12.27
650.02 - 819.61
22.15 + 294.53
92.02 + 788.47
898.47 - 462.7
323.99 + 876.19
611.79 + 973.36
563.21 + 909.31
117.26 + 966.71
232.09 / 30.98
330.65 - 414.97
452.77 + 79.43
243.52 - 39.49
846.07 + 822.37
764.27 - 293.83
869.86 + 717.52
375.85 / 99.5
299.35 + 141.06
411.18 - 282.53
618.05 + 926.23
796.15 / 163.07
946.56 / 242.96
472.97 + 362.35
175.28 / 702.61
592.81 - 993.61
750.27 + 728.21
926.29 + 366.7
425.07 / 774.28
528.7 + 7.21
548.21 - 312.69
601.16 - 579.18
974.06 - 173.44
448.52 - 797.58
202.22 + 302.28
663.88 - 871.74
817.92 / 751.1
623.41 + 450.64
955.37 + 495.94
586.81 + 950.27
801.2 / 86.63
517.81 / 267.26
730.51 / 776.03
347.23 - 843.98
116.9 + 952.67
941.43 - 299.14
217.4 / 37.31
386.45 - 680.5
327.77 / 32.38
657.79 / 387.29
403.77 / 519.71
764.25 / 322.56
414.89 / 124.22
309.23 - 705.54
743.52 + 117.81
25.34 - 580.63
894.04 / 926.15
794.82 - 207.32
808.52 + 698.74
370.36 + 7.86
529.56 / 438.2
500.68 + 831.38
69.47 / 346.19
85.61 - 455.55
757.76 - 561.68
779.68 + 606.33
681.17 + 623.39
179.8 - 430.77
632.58 + 382.37
623.35 - 18.64
380.82 / 134.7
982.13 - 484.91
104.01 / 741.48
67.38 / 23.71
128.32 + 593.13
13.76 + 198.65
311.47 - 502.28
481.21 - 749.29
18.37 + 331.63
336.83 + 689.67
289.75 / 812.6
512.77 - 851.31
890.63 + 183.88
471.07 / 158.2
683.16 / 532.04
212.07 / 353.69
176.76 + 488.85
823.7 - 120.36
847.36 - 292.96
633.41 - 253.93
765.28 / 998.14
120.54 / 314.1
900.38 - 254.83
856.34 + 146.76
742.99 + 996.3
957.01 - 639.3
373.47 + 320.68
809.05 + 940.87
993.91 / 704.71
168.47 / 401.53
313.25 - 625.89
99.49 - 421.37
69.59 / 836.48
743.05 - 665.02
713.31 / 615.95
374.76 / 887.87
464.81 - 611.92
978.08 + 513.48
216.07 + 934.51
119.9 / 341.78
919.65 + 455.44
480.49 / 464.05
282.54 / 369.15
314.99 + 375.42
847.84 - 832.88
633.8 / 582.31
397.86 - 526.14
230.41 + 938.39
209.13 + 838.18
646.95 - 740.03
124.02 + 62.95
543.49 + 698.62
621.25 / 397.3
264.78 - 409.38
421.02 - 121.0
351.15 / 355.95
940.38 / 634.59
550.12 - 401.6
839.25 / 556.63
485.04 - 529.07
772.53 / 100.22
714.78 + 493.42
945.83 - 708.12
998.86 + 210.47
611.0 + 664.33
563.58 / 862.76
158.03 / 39.91
25.85 + 106.57
549.94 + 964.66
487.64 - 76.88
137.58 / 136.47
655.5 - 68.28
504.9 + 393.17
274.04 / 670.13
455.35 - 443.49
547.92 / 288.58
731.99 / 970.84
416.34 / 828.01
10.32 - 510.84
705.11 + 618.68
109.27 / 731.16
28.48 + 846.72
567.32 + 453.46
669.74 - 845.84
694.3 / 805.41
825.29 - 477.09
204.54 + 825.28
655.28 - 42.15
65.65 / 196.02
544.24 / 96.08
666.32 + 268.89
162.31 + 840.57
130.92 / 248.01
727.23 - 778.81
213.97 / 134.62
468.3 + 659.83
313.28 + 811.96
170.08 / 304.58
193.36 + 645.82
139.98 / 410.84
240.45 / 570.56
567.15 / 82.66
596.86 - 653.32
819.69 + 698.73
920.56 / 825.7
767.59 / 921.72
865.67 - 814.89
721.63 / 703.03
135.11 + 308.15
843.95 - 838.74
874.07 - 688.81
742.91 + 346.95
58.99 - 246.54
135.06 - 788.35
918.64 + 109.98
173.39 + 878.94
917.15 / 936.75
302.23 - 615.41
346.58 - 915.52
121.69 - 846.97
451.29 + 336.08
325.33 - 86.37
749.61 + 811.3
216.69 + 124.25
252.69 + 855.08
767.32 / 429.64
612.65 - 170.62
43.3 / 932.31
465.34 / 143.6
22.68 - 606.03
771.22 + 360.29
382.27 / 80.34
554.23 + 365.63
766.53 + 798.02
90.5 + 256.91
825.81 + 412.18
499.52 - 248.28
527.86 - 797.46
521.84 / 255.07
403.35 / 887.42
785.64 + 550.18
538.53 - 536.54
713.71 - 788.89
981.18 - 501.74
908.0 / 518.98
89.14 - 515.66
4.33 + 895.98
568.78 - 484.2
381.12 - 432.57
346.41 / 530.04
648.1 - 674.76
293.24 + 40.18
581.45 + 529.87
227.61 + 566.96
626.51 / 369.06
458.56 - 680.81
363.45 + 335.06
336.7 + 380.87
47.67 / 991.64
917.48 - 638.57
98.46 - 637.46
273.35 / 898.51
159.29 / 638.85
990.4 / 248.81
726.04 - 44.8
564.64 + 312.57
245.99 - 515.41
680.25 - 788.9
749.24 + 773.52
764.41 + 545.7
246.76 + 603.99
643.72 / 507.58
386.23 + 110.62
458.02 + 4.37
104.66 / 30.78
630.46 / 674.83
781.42 / 890.0
170.97 / 98.22
236.45 + 951.04
971.12 + 768.74
184.49 - 165.62
447.62 + 770.51
880.92 / 725.43
429.94 + 918.26
473.05 - 478.72
826.0 + 14.4
842.29 - 209.2
909.03 - 254.46
904.45 / 756.53
934.7 - 873.92
626.95 - 348.26
49.09 - 166.87
668.04 / 106.77
95.53 / 735.29
298.9 / 41.07
204.02 + 278.64
41.49 - 832.54
734.12 + 453.22
165.24 - 628.85
616.74 - 256.49
663.16 / 718.99
200.95 + 451.84
799.77 + 861.9
788.44 / 654.34
320.22 / 335.24
687.03 - 741.58
729.21 + 688.84
987.0 + 167.72
52.6 / 957.64
537.16 - 312.6
187.82 - 760.67
984.31 + 118.03
133.67 - 989.44
518.17 + 190.19
486.53 + 613.38
433.4 + 981.31
112.01 + 484.24
21.44 / 937.66
173.34 + 741.5
168.33 - 648.27
383.34 + 96.0
82.75 + 364.33
827.83 - 9.47
218.65 / 987.24
803.81 + 406.27
450.3 - 363.21
741.72 + 864.27
601.82 + 737.11
937.79 / 490.38
15.35 / 975.81
321.82 + 411.4
350.66 / 358.92
734.24 / 399.81
578.85 + 26.55
136.17 - 486.82
2.2 + 982.02
738.09 + 596.12
646.99 / 505.42
471.4 / 8.04
27.08 - 299.21
593.98 + 752.6
242.22 - 378.98
487.18 / 204.22
424.23 + 705.97
10.23 + 299.67
380.56 / 447.48
144.08 / 417.85
473.96 - 291.69
81.84 / 718.64
261.18 / 565.81
171.04 - 204.63
312.3 - 662.52
879.11 - 501.1
63.77 + 110.59
728.05 + 606.03
69.09 / 490.92
250.18 + 827.89
826.61 / 843.35
159.09 + 104.7
58.12 - 205.43
222.86 + 634.51
841.94 / 659.69
132.67 / 73.4
75.41 + 931.06
300.97 + 803.35
14.8 - 693.94
561.39 - 593.51
271.59 / 78.47
280.62 + 970.2
978.15 / 162.47
692.26 + 330.2
885.52 + 26.72
709.79 / 44.04
358.38 / 800.47
252.77 / 923.4
904.22 + 260.4
436.62 / 992.23
808.27 + 246.46
579.44 + 362.72
916.19 / 704.77
428.95 - 587.97
770.25 - 303.89
965.71 + 940.07
983.42 + 595.86
774.36 + 276.54
994.36 - 718.44
778.3 / 240.95
651.43 / 328.79
246.08 + 726.29
559.38 / 419.31
874.49 / 571.7
271.33 - 717.94
335.78 / 140.04
372.14 / 123.81
695.54 / 974.97
251.96 + 309.49
824.49 + 69.2
654.44 / 4.57
35.79 - 719.07
502.42 / 915.63
757.42 - 597.42
167.5 - 270.25
840.49 + 882.8
522.51 - 878.91
287.54 + 170.86
736.78 / 843.56
619.58 / 261.55
656.32 / 353.57
368.61 + 750.85
886.56 / 566.96
930.96 + 481.66
266.55 + 93.84
358.55 - 590.51
367.73 / 578.95
5.4 / 912.19
447.05 + 459.49
497.97 + 339.57
214.75 + 529.0
435.01 - 238.7
301.12 + 276.62
765.71 - 688.63
790.53 - 759.62
346.49 + 598.08
377.3 / 491.3
763.52 / 751.4
113.73 / 267.03
429.42 + 247.4
861.53 / 62.23
786.04 / 714.73
602.31 + 480.84
440.24 / 912.96
317.99 - 822.88
437.38 + 431.51
381.02 / 755.94
420.33 / 626.02
244.39 - 227.49
388.21 / 64.31
582.51 / 202.43
303.13 - 217.96
194.54 - 476.48
775.15 / 839.57
775.81 - 446.34
140.71 - 435.47
800.38 / 530.39
288.28 - 274.21
306.8 - 484.12
91.66 - 301.26
146.14 - 685.64
740.1 - 568.09
588.72 - 414.64
940.57 + 725.52
478.38 - 722.13
893.26 - 970.91
768.99 - 347.01
627.47 - 898.24
209.31 - 291.75
847.82 + 277.45
28.42 - 156.38
865.87 - 601.12
118.34 - 427.9
182.15 / 929.43
231.68 - 524.57
147.73 / 991.94
199.76 + 441.7
293.68 - 106.1
125.44 - 825.03
87.51 / 627.45
662.66 + 246.48
136.91 + 164.76
810.02 + 413.04
122.9 + 453.24
972.47 + 198.32
423.02 / 196.39
420.51 + 187.95
956.54 / 669.78
774.94 / 939.55
132.56 + 135.83
58.94 / 547.76
776.56 / 877.8
667.98 / 926.31
68.42 + 941.43
278.36 - 881.84
754.78 / 691.44
788.24 - 902.29
974.52 + 364.76
629.56 / 265.01
97.73 / 205.77
278.73 - 804.65
124.1 - 310.98
1.65 - 317.28
964.04 + 96.64
210.52 / 952.78
54.41 + 889.95
24.36 + 295.93
458.93 / 334.18
424.02 / 189.39
617.15 / 61.97
595.61 / 982.97
493.34 + 305.35
775.26 - 137.92
444.32 + 20.12
324.13 - 609.45
587.62 - 406.58
592.18 / 352.89
723.0 - 470.83
485.2 - 477.73
852.2 / 452.58
178.17 / 936.02
251.57 / 786.15
806.28 - 750.57
897.96 + 688.1
687.17 / 488.13
260.25 + 972.62
137.59 - 794.79
632.63 / 795.9
417.85 - 604.57
216.33 / 217.19
944.69 - 960.92
305.11 + 430.18
870.81 + 831.75
732.79 - 370.75
934.98 / 128.89
782.97 + 224.65
474.78 / 377.7
59.69 + 555.17
405.22 / 91.38
421.73 / 178.86
411.86 - 713.98
184.44 / 758.85
813.93 / 779.87
517.15 - 589.17
551.3 / 223.83
4.45 / 442.79
544.13 / 699.35
264.78 - 356.58
545.38 - 541.15
989.98 / 472.31
124.6 + 334.9
968.4 - 890.44
38.85 - 383.2
84.9 / 105.56
829.72 - 397.73
504.93 / 272.39
134.73 + 414.52
226.17 + 211.04
471.09 / 943.46
310.31 - 14.41
579.81 - 381.16
456.51 - 19.49
144.35 / 582.29
557.47 - 499.78
985.2 - 523.63
373.83 + 602.13
505.59 / 167.2
464.56 - 216.62
482.32 - 961.41
66.83 / 865.28
974.03 + 950.02
116.78 + 832.22
211.96 - 345.32
122.82 / 931.49
783.1 / 549.91
236.15 / 766.54
479.49 / 55.39
991.61 / 137.35
724.09 + 441.8
55.23 / 589.66
399.16 / 372.16
445.88 / 331.82
246.14 + 102.05
867.5 - 98.11
816.21 + 317.63
759.63 + 133.56
89.45 + 808.54
531.44 / 264.18
45.49 + 320.55
649.65 / 410.91
374.96 / 92.41
486.74 - 980.86
91.48 / 257.04
400.14 + 422.63
252.43 + 486.5
93.28 - 119.37
420.33 / 501.5
994.83 + 435.98
89.15 - 429.41
883.44 + 697.04
371.41 / 309.31
961.54 / 338.03
161.6 + 707.18
730.11 + 211.17
380.45 - 502.35
611.83 + 160.34
853.55 - 613.85
412.49 + 139.22
305.29 - 861.63
409.1 / 631.62
717.66 + 154.19
402.88 - 91.44
778.45 / 861.27
309.38 / 142.28
740.84 / 1.85
943.54 + 276.61
778.01 / 78.11
410.86 / 494.18
471.25 / 610.73
329.11 + 116.41
472.57 - 707.86
298.48 + 827.32
368.88 / 771.8
584.36 / 192.74
746.22 + 476.89
355.83 / 371.88
778.83 / 416.64
527.03 / 562.01
578.85 - 56.73
723.63 - 939.67
662.19 + 411.42
403.6 - 156.38
883.08 + 894.75
389.37 / 658.46
996.52 / 753.06
202.33 - 702.16
157.67 - 113.63
940.32 + 220.75
536.36 - 7.83
116.22 + 252.34
457.64 - 972.68
540.15 / 879.94
208.68 / 883.73
736.05 - 377.58
847.79 + 541.83
506.98 / 773.1
285.09 / 58.98
548.77 + 267.71
838.92 + 253.79
30.88 / 756.24
118.11 / 400.89
595.29 + 474.87
889.33 - 503.77
30.61 + 863.04
80.57 + 796.25
835.01 - 689.0
498.06 + 990.99
858.18 + 577.79
146.49 + 186.92
738.43 - 361.77
778.4 + 111.6
617.64 + 230.33
812.81 / 222.08
155.5 - 230.18
989.66 + 699.96
961.76 - 471.53
44.83 / 97.0
746.47 / 301.27
65.35 - 636.23
61.39 / 217.47
670.9 / 89.1
449.05 - 160.79
858.88 - 235.45
831.07 / 280.11
735.79 - 377.81
3.91 / 786.36
649.72 - 931.85
141.99 / 412.02
971.69 / 430.43
520.89 - 711.45
85.21 / 894.73
466.63 / 826.88
88.92 + 843.95
700.71 / 35.05
126.28 - 69.35
119.11 + 783.88
39.65 + 65.37
805.14 + 917.29
188.33 - 164.18
478.88 + 457.82
475.76 + 304.81
561.5 - 90.22
594.2 + 280.43
757.87 + 915.86
855.17 + 843.17
523.38 / 483.24
844.4 / 324.31
655.44 / 983.5
100.57 + 796.22
162.1 / 278.78
559.49 + 873.57
593.43 / 752.17
426.37 - 979.53
713.09 / 170.23
522.63 / 957.54
343.81 - 560.43
709.2 - 672.27
833.36 - 344.54
407.3 / 935.16
552.69 + 510.92
239.58 / 170.46
357.55 - 166.48
667.93 - 892.72
409.06 / 153.87
137.38 - 779.48
915.58 / 174.45
350.65 - 60.43
547.32 - 835.56
495.24 / 477.28
177.79 / 9.28
919.95 / 74.28
919.77 / 247.45
562.66 + 983.07
476.3 / 337.89
817.39 + 988.17
634.36 / 358.11
146.44 / 4.26
469.93 / 909.97
881.19 / 623.85
172.22 - 666.0
797.24 - 153.49
278.04 / 306.6
375.62 - 143.32
797.72 + 252.11
848.58 / 315.36
908.23 / 469.74
223.34 / 859.95
126.25 / 629.44
173.88 + 320.9
534.9 + 177.69
534.14 - 373.8
141.05 + 573.87
336.99 / 386.35
367.98 - 887.46
756.53 + 878.8
886.3 - 240.51
638.09 - 399.23
698.36 - 427.5
853.58 / 282.69
495.53 - 288.1
271.26 / 648.48
489.07 + 129.94
235.68 + 693.66
977.21 / 694.48
192.66 / 7.21
88.22 / 534.23
487.57 / 796.29
554.32 - 6.19
785.69 - 863.38
741.37 - 289.69
569.33 + 450.35
219.3 - 817.07
175.16 + 335.92
288.24 - 587.44
50.65 / 479.51
37.96 - 214.22
149.55 / 84.09
512.49 / 210.28
87.57 / 688.69
230.92 - 43.52
275.38 / 362.45
676.34 / 980.93
978.18 - 601.11
658.65 - 102.93
955.99 - 260.94
823.81 / 49.92
855.75 / 331.63
442.11 - 341.89
387.24 + 546.98
763.71 + 554.13
847.33 + 632.3
732.91 - 292.66
568.14 / 111.34
855.71 / 992.86
747.39 - 702.65
935.2 - 158.87
538.42 / 839.3
708.57 / 812.0
410.16 + 19.67
702.11 - 861.58
827.95 / 294.88
379.06 + 232.32
520.95 + 505.41
409.96 + 390.69
420.84 - 268.41
837.39 - 677.42
556.2 + 709.32
487.45 / 651.97
256.52 + 953.45
755.15 - 513.9
555.09 / 248.64
721.1 + 709.4
874.25 + 612.86
841.05 - 655.24
820.32 - 767.38
127.75 / 357.45
793.33 - 819.5
705.83 / 586.88
391.16 / 204.14
404.28 + 197.04
513.56 + 846.72
181.74 / 987.92
431.54 - 111.69
57.26 / 871.47
462.79 - 790.45
344.1 + 159.18
998.42 + 544.53
126.53 / 766.82
744.08 + 517.92
431.27 + 544.27
902.76 / 625.64
206.9 - 646.54
842.26 + 442.81
952.58 + 196.83
882.32 - 77.46
960.86 - 573.05
697.19 + 923.91
642.58 + 541.09
219.47 / 923.57
0.26 - 673.18
365.53 + 958.36
767.38 / 467.01
280.7 / 185.12
547.66 + 588.31
292.07 + 769.85
903.45 / 510.68
1.85 + 406.09
172.52 + 503.26
195.32 / 481.06
794.32 + 36.8
691.2 / 649.53
397.72 - 999.41
982.89 + 39.87
455.45 + 27.55
641.31 + 406.9
899.88 - 538.49
962.54 + 287.91
852.65 + 190.8
771.28 + 806.84
965.03 - 5.34
949.79 + 986.35
353.02 / 945.2
835.9 / 494.17
335.03 - 827.44
130.61 + 91.78
749.79 + 321.27
45.62 + 618.13
665.25 / 607.7
350.83 / 98.7
283.17 / 644.18
925.17 + 411.95
804.52 + 479.59
1.49 - 616.22
931.47 + 631.61
116.07 / 963.43
285.2 + 121.53
460.45 - 634.72
908.21 / 766.85
826.03 + 285.9
388.36 - 797.06
871.62 + 495.08
888.63 + 642.4
556.33 / 295.61
587.08 - 278.52
142.31 - 100.0
221.81 - 504.61
565.97 + 536.31
865.2 - 742.92
822.97 + 6.58
104.19 + 432.71
45.21 - 415.38
147.2 + 970.12
603.93 - 572.16
668.98 + 265.99
506.68 / 422.92
459.12 + 541.97
22.47 + 813.89
568.88 - 245.52
160.55 / 962.92
859.8 / 345.09
206.96 / 574.04
761.01 + 447.85
152.14 - 689.47
302.13 / 813.36
833.25 - 866.49
227.33 + 364.24
699.73 + 776.33
420.06 / 499.04
108.75 - 33.08
793.56 - 953.67
361.83 + 804.25
967.99 - 369.72
341.55 - 386.71
450.36 / 122.28
23.17 - 373.91
495.62 - 450.34
121.89 - 927.15
215.39 - 336.15
429.0 + 65.15
455.82 - 199.71
385.5 / 517.59
474.54 - 719.94
785.56 / 518.72
669.39 / 347.18
564.39 / 73.6
599.1 + 882.29
104.19 / 42.47
894.73 / 853.2
570.67 / 193.07
761.04 - 345.71
742.71 - 862.84
864.41 - 541.16
711.34 / 893.32
984.24 + 78.71
676.35 / 969.95
600.6 + 915.87
490.92 + 880.79
379.15 / 668.81
99.82 + 963.56
555.33 / 672.66
359.66 - 142.25
958.78 / 494.55
754.66 + 333.63
157.4 + 604.63
486.6 / 9.17
948.57 - 962.72
819.69 - 127.26
98.78 - 820.04
3.89 - 139.3
377.18 + 846.86
945.36 / 958.11
213.18 - 104.55
776.4 / 368.53
956.16 / 966.63
112.23 / 998.58
486.43 / 658.43
460.13 + 247.42
681.45 / 850.58
866.89 - 459.29
499.88 / 451.22
122.43 + 808.59
107.44 + 957.29
351.9 / 993.51
267.08 + 507.06
630.4 + 605.47
200.29 + 555.73
103.58 + 139.16
293.88 / 525.13
855.33 / 156.73
627.88 / 752.01
165.94 / 396.36
79.85 / 201.96
664.97 - 994.64
914.26 - 671.73
964.07 - 282.31
240.3 / 94.86
971.8 - 869.33
21.11 + 264.36
260.48 / 519.52
798.14 + 278.48
988.8 - 548.33
266.78 / 383.38
716.58 + 126.12
116.14 / 826.92
363.99 / 497.96
505.18 / 567.49
477.5 - 454.96
827.73 / 789.13
461.69 - 212.79
501.77 / 608.32
322.18 / 22.54
792.26 / 450.87
18.78 + 696.38
223.32 - 862.22
937.15 / 536.4
919.65 - 20.31
624.36 - 345.51
87.34 - 712.81
49.76 / 645.14
743.5 / 572.7
798.29 - 431.01
168.93 + 435.89
65.57 + 413.26
851.0 - 624.79
222.63 + 818.75
318.39 + 36.15
395.87 / 685.98
416.24 + 217.32
201.69 - 90.43
712.82 / 492.17
527.09 / 820.86
939.43 - 179.83
9.88 - 443.8
223.95 / 841.97
140.71 / 641.39
137.96 - 691.56
790.05 - 487.26
418.92 - 224.18
449.73 / 540.55
374.63 - 612.43
543.85 / 552.51
549.47 - 338.53
580.57 + 857.75
126.05 / 229.35
419.82 - 381.52
750.64 - 900.32
469.69 - 4.94
926.93 + 351.81
190.36 + 864.27
120.88 / 719.58
760.94 - 6.93
97.73 + 945.03
571.05 + 210.94
964.55 - 235.05
387.26 + 638.58
35.14 - 319.36
791.23 / 421.15
177.08 - 954.18
443.49 + 719.7
505.82 - 902.16
246.78 / 700.4
553.51 - 461.68
840.65 / 622.76
31.2 / 575.84
44.12 / 76.31
116.63 - 67.31
82.38 / 502.37
149.0 + 428.78
672.05 / 731.75
699.73 - 223.67
632.66 / 93.98
600.4 / 369.55
589.92 - 378.98
812.9 + 405.26
815.02 + 2.18
239.8 + 383.59
850.36 - 312.95
409.34 + 612.17
397.83 / 310.06
394.8 / 33.33
562.82 + 108.94
725.02 / 155.28
619.07 / 972.18
825.28 / 629.29
283.56 + 5.07
770.46 - 727.63
410.84 / 34.74
350.99 - 716.18
24.89 + 230.93
920.4 - 342.97
989.72 / 521.33
409.19 + 706.42
807.62 + 721.14
786.83 + 256.29
389.12 - 868.97
328.31 / 690.07
219.94 + 898.05
34.69 + 12.84
927.06 / 310.71
890.07 - 140.24
166.75 / 435.64
772.92 + 446.38
220.61 + 516.78
55.65 - 265.89
622.16 / 692.99
370.37 / 528.99
527.44 - 856.1
810.37 + 338.54
422.04 + 987.12
450.96 + 138.64
274.58 - 667.18
219.13 + 706.2
633.37 - 224.25
521.51 / 490.88
937.56 / 260.76
790.46 - 961.08
240.92 - 957.47
106.96 - 96.22
740.95 + 414.82
888.36 - 993.72
284.29 - 926.58
808.67 / 369.62
234.04 + 903.44
324.2 / 848.91
860.41 + 911.74
335.21 + 2.87
827.62 + 812.52
54.62 + 215.44
802.03 - 598.02
697.31 / 216.03
483.19 / 346.06
96.75 - 765.3
194.62 / 875.92
751.32 / 958.16
850.69 / 707.49
797.83 - 325.15
12.66 - 164.82
166.72 + 474.36
202.98 + 249.17
288.73 + 860.69
119.94 + 305.13
951.56 / 799.3
983.64 - 625.35
57.88 - 473.38
488.76 - 674.54
814.8 - 704.45
832.07 / 191.23
96.71 + 589.86
408.85 + 339.65
274.29 / 908.87
375.83 + 620.83
47.59 - 825.88
91.5 / 769.5
862.79 + 719.39
350.1 / 482.44
238.7 + 764.71
280.91 + 323.46
209.17 - 12.81
315.56 / 606.72
489.46 + 299.03
613.94 / 534.4
49.87 / 195.09
979.14 + 195.92
371.83 + 766.56
126.84 / 791.95
985.7 + 942.67
200.3 / 440.35
343.29 - 192.13
99.86 - 118.44
984.81 + 139.71
21.73 - 910.05
685.79 + 27.05
571.02 - 461.67
649.58 - 114.87
114.53 / 86.36
999.61 - 463.58
523.05 / 398.97
851.4 + 317.56
740.79 / 117.53
412.9 / 123.08
354.08 / 226.55
190.5 + 574.65
532.21 + 232.97
168.91 + 89.45
158.46 - 550.3
721.8 / 763.41
680.45 / 554.13
34.41 / 342.07
73.04 + 41.51
921.66 - 858.9
761.71 + 876.43
385.6 / 657.79
607.37 / 760.45
265.66 - 673.75
688.67 + 425.26
547.04 + 217.78
307.95 - 142.46
571.42 + 708.97
351.3 - 312.7
492.15 / 411.79
363.25 / 656.17
513.86 / 795.57
851.89 + 665.9
932.49 / 76.74
723.21 / 698.69
547.02 + 122.36
377.02 + 338.43
370.48 / 623.28
43.13 - 692.84
808.62 + 318.33
561.52 + 992.2
955.43 / 762.91
438.2 - 100.28
476.17 / 430.72
836.76 / 98.04
593.63 / 395.14
120.68 / 653.13
653.63 + 705.56
382.75 / 521.92
186.52 / 402.54
994.99 + 672.04
169.01 + 632.33
526.33 + 692.8
875.22 - 328.8
455.25 / 828.34
566.79 / 695.2
925.15 + 751.37
879.79 + 776.89
497.75 - 782.16
527.07 + 306.03
233.91 + 905.51
849.52 / 738.85
730.18 - 225.08
195.74 + 429.88
214.22 - 162.16
213.05 - 30.64
636.16 + 877.51
994.22 + 212.12
395.06 - 931.67
427.98 - 953.73
440.42 + 757.36
230.15 / 360.11
411.42 + 26.45
11.31 / 830.7
229.35 + 497.99
338.53 - 685.86
138.17 / 958.18
925.08 + 393.45
40.38 / 643.59
648.23 + 969.74
532.29 - 592.09
83.59 + 199.31
116.37 - 591.49
777.76 - 789.48
710.58 / 795.34
676.94 / 203.48
214.9 / 94.78
447.09 / 615.03
516.02 + 709.07
417.88 - 261.5
745.14 / 657.29
188.71 - 536.86
242.97 + 714.71
246.97 - 862.97
527.27 - 888.05
957.57 - 493.24
887.97 + 145.22
233.0 - 329.82
409.15 / 825.77
303.7 + 924.62
444.61 - 573.13
381.32 + 707.63
946.47 / 837.38
70.1 + 482.06
35.37 / 44.87
754.74 + 223.88
116.07 / 209.74
823.61 - 733.56
846.24 / 963.13
530.69 / 324.7
312.52 + 553.88
338.51 - 663.27
740.79 - 275.69
956.73 / 301.46
254.18 + 596.39
301.3 + 287.27
172.61 / 953.62
718.01 + 994.57
550.32 / 689.58
503.06 - 399.82
297.67 / 281.2
992.86 - 37.1
928.99 / 715.28
832.26 + 751.96
91.38 / 58.93
387.71 / 531.32
884.64 - 418.77
890.38 / 120.22
274.96 - 342.85
469.17 - 638.29
642.36 - 576.92
834.05 / 551.24
126.79 + 237.93
777.06 + 15.32
676.41 / 812.77
125.66 + 186.85
758.19 / 597.39
288.26 / 84.85
509.94 / 338.79
898.32 / 804.48
371.95 + 599.8
245.69 / 637.06
170.31 / 142.9
769.88 - 753.4
520.54 / 655.97
576.6 / 563.26
937.89 + 688.28
972.23 + 936.36
596.52 / 572.83
564.91 + 66.62
925.14 / 978.73
212.86 / 937.19
88.09 / 466.58
113.58 + 270.6
87.64 - 366.33
101.81 - 75.2
22.26 + 907.05
881.61 / 27.57
502.2 / 220.49
286.27 - 692.66
44.93 + 875.12
375.56 + 811.65
258.49 - 444.59
173.68 + 543.39
496.65 / 593.5
786.63 - 985.34
129.92 + 934.17
595.86 + 17.02
937.47 / 746.51
84.72 - 416.12
655.02 + 778.49
567.66 + 577.51
385.61 + 35.18
20.15 - 549.52
337.33 / 659.31
726.09 + 824.94
